baseline,gongliu,sj,mrc,cross,topic
0.03744690265486726,0.03536946902654862,0.036769911504424775,0.02359292035398229,0.037039823008849525,0.03856858407079646
0.03744690265486726,0.033986725663716806,0.0357566371681416,0.023767699115044224,0.037004424778761036,0.03601548672566369
0.03744690265486726,0.03866814159292038,0.03578318584070795,0.028887168141592923,0.036634955752212366,0.040070796460176965
0.03744690265486726,0.03758849557522121,0.036902654867256655,0.016977876106194684,0.03620353982300884,0.03349336283185839
0.03744690265486726,0.031712389380530955,0.03599115044247788,0.03446460176991149,0.03664380530973452,0.035696902654867295
