baseline,gongliu,sj,mrc,cross,topic
0.03215707964601768,0.029121681415929183,0.03223008849557518,0.02220353982300883,0.03205530973451325,0.031831858407079625
0.03215707964601768,0.027606194690265432,0.031130530973451292,0.02176106194690265,0.03308185840707962,0.030272123893805264
0.03215707964601768,0.03643805309734513,0.030849557522123892,0.027845132743362828,0.032019911504424764,0.034721238938053095
0.03215707964601768,0.032039823008849506,0.03181415929203536,0.017336283185840698,0.03200442477876103,0.02878318584070793
0.03215707964601768,0.03216592920353981,0.030783185840707945,0.03042699115044247,0.03142256637168142,0.031165929203539795
