baseline,gongliu,sj,mrc,cross,topic
0.06552212389380531,0.06415486725663717,0.06070796460176985,0.0362146017699115,0.062214601769911455,0.07048672566371685
0.06552212389380531,0.061274336283185835,0.05967035398230087,0.03651548672566371,0.05945796460176991,0.06293805309734513
0.06552212389380531,0.0597654867256637,0.05954203539823001,0.04248008849557521,0.06161725663716807,0.0682477876106194
0.06552212389380531,0.06455088495575222,0.0633628318584071,0.024358407079645997,0.05928097345132743,0.05595575221238938
0.06552212389380531,0.04962610619469024,0.06282079646017702,0.05964159292035396,0.06315486725663719,0.06041592920353982
