baseline,gongliu,sj,mrc,cross,topic
0.18362610619469014,0.1824911504424778,0.18392256637168147,0.16107300884955766,0.18555309734513284,0.1876393805309734
0.18362610619469014,0.17921681415929214,0.18414601769911498,0.16244469026548686,0.18525221238938058,0.1862809734513273
0.18362610619469014,0.19342699115044248,0.18401327433628312,0.17011725663716817,0.18419911504424777,0.19295796460176987
0.18362610619469014,0.188679203539823,0.18658628318584075,0.146486725663717,0.18789823008849588,0.18341814159292036
0.18362610619469014,0.17361061946902637,0.18449778761061963,0.18341592920353997,0.18567699115044248,0.18457079646017718
