baseline,gongliu,sj,mrc,cross,topic
0.2738429203539823,0.292420353982301,0.27642920353982303,0.2228960176991151,0.27822566371681434,0.2953119469026547
0.2738429203539823,0.2914004424778763,0.2771327433628319,0.2248185840707964,0.2725442477876106,0.2904491150442477
0.2738429203539823,0.2686172566371682,0.2735132743362832,0.2265265486725664,0.2731946902654866,0.2867256637168139
0.2738429203539823,0.28991814159292023,0.2777455752212389,0.18903982300884942,0.27893362831858415,0.27465044247787607
0.2738429203539823,0.23345353982300895,0.28001769911504426,0.2742323008849555,0.28073893805309713,0.2780486725663717
