baseline,gongliu,sj,mrc,cross,topic
0.17424778761061946,0.163495575221239,0.17023008849557528,0.15964823008849557,0.17292477876106194,0.16909513274336277
0.17424778761061946,0.15814159292035412,0.17215265486725656,0.1596194690265486,0.17603761061946904,0.16903982300884945
0.17424778761061946,0.19310176991150446,0.17309513274336297,0.17609292035398244,0.17418584070796456,0.18304424778761066
0.17424778761061946,0.17321238938053093,0.17589380530973447,0.15915265486725658,0.17682522123893799,0.1710022123893806
0.17424778761061946,0.1912079646017699,0.17217920353982288,0.1732234513274337,0.1729513274336282,0.1721946902654868
