baseline,gongliu,sj,mrc,cross,topic
0.29042256637168146,0.31114159292035404,0.2910508849557522,0.2351592920353983,0.2945000000000001,0.31248672566371677
0.29042256637168146,0.3112256637168143,0.2935951327433628,0.23765486725663695,0.2889911504424779,0.3074867256637169
0.29042256637168146,0.28400884955752215,0.29030088495575235,0.2393694690265487,0.289719026548673,0.3045376106194689
0.29042256637168146,0.3076526548672564,0.29488716814159294,0.19853318584070795,0.2951216814159292,0.2908694690265488
0.29042256637168146,0.24812168141592947,0.2966238938053099,0.2893517699115042,0.29682300884955776,0.29390707964601775
